timestamp,name,class,level,fcr,teleportTime,killTime,viperQuit,coldImmune
2023-08-31T23:07:52.636Z,sighbertwo,Sorceress,94,143,5360,3265,,
2023-08-31T23:09:55.343Z,sighberthree,Sorceress,95,139,5141,11000,,
2023-08-31T23:11:09.140Z,sighbertwo,Sorceress,94,143,5266,,1,
2023-08-31T23:17:28.112Z,sighbertwo,Sorceress,94,143,5218,4688,,
2023-08-31T23:20:29.680Z,sighbertwo,Sorceress,94,143,5969,,,
2023-08-31T23:23:57.623Z,sighbertwo,Sorceress,94,143,4875,,1,
2023-08-31T23:24:10.722Z,sighberthree,Sorceress,95,139,4750,8218,,
2023-08-31T23:27:43.374Z,sighbertwo,Sorceress,94,143,5750,7109,,
2023-08-31T23:30:42.727Z,sighberthree,Sorceress,95,139,4922,10703,,
2023-08-31T23:31:12.339Z,sighbertwo,Sorceress,94,143,5281,10204,,
2023-08-31T23:34:54.222Z,sighbertwo,Sorceress,94,143,4969,,1,
2023-08-31T23:36:12.868Z,sighberthree,Sorceress,95,139,4812,16875,,
2023-08-31T23:38:35.644Z,sighbertwo,Sorceress,94,143,4969,,,
2023-08-31T23:42:02.078Z,sighbertwo,Sorceress,94,143,5781,40344,,
2023-08-31T23:44:14.871Z,sighberthree,Sorceress,95,139,4781,,1,
2023-08-31T23:45:43.642Z,sighbertwo,Sorceress,94,143,4891,,1,
2023-08-31T23:49:20.119Z,sighberthree,Sorceress,95,139,5172,,1,
2023-08-31T23:49:13.194Z,sighbertwo,Sorceress,94,143,5875,19797,,
2023-08-31T23:52:58.732Z,sighbertwo,Sorceress,94,143,5797,18265,,
2023-08-31T23:56:32.522Z,sighbertwo,Sorceress,94,143,5797,,1,
2023-08-31T23:59:44.369Z,sighberthree,Sorceress,95,139,5734,,1,
2023-09-01T00:00:06.729Z,sighbertwo,Sorceress,94,143,4985,5484,,
2023-09-01T00:03:45.544Z,sighbertwo,Sorceress,94,143,4969,,,
2023-09-01T00:04:05.896Z,sighberthree,Sorceress,95,139,4891,6531,,
2023-09-01T00:06:40.670Z,sighberthree,Sorceress,95,139,4859,,1,
2023-09-01T00:07:27.420Z,sighbertwo,Sorceress,94,143,4844,,1,
2023-09-01T00:10:50.264Z,sighbertwo,Sorceress,94,143,5282,,1,
2023-09-01T00:13:08.824Z,sighberthree,Sorceress,95,139,5625,,1,
2023-09-01T00:14:11.757Z,sighbertwo,Sorceress,94,143,5750,,1,
2023-09-01T00:18:03.753Z,sighbertwo,Sorceress,94,143,5297,,1,
2023-09-01T00:22:42.243Z,sighbertwo,Sorceress,94,143,4875,,1,
2023-09-01T00:26:12.609Z,sighbertwo,Sorceress,94,143,4875,,,
2023-09-01T00:29:54.181Z,sighbertwo,Sorceress,94,143,5766,20953,,
2023-09-01T00:30:08.812Z,sighberthree,Sorceress,95,139,5672,31734,,
2023-09-01T00:33:10.105Z,sighbertwo,Sorceress,94,143,4953,4140,,
2023-09-01T00:37:20.816Z,sighberthree,Sorceress,95,139,4781,,1,
2023-09-01T00:37:07.210Z,sighbertwo,Sorceress,94,143,5812,22297,,
2023-09-01T00:40:49.128Z,sighbertwo,Sorceress,94,143,5266,7062,,
2023-09-01T00:44:25.469Z,sighbertwo,Sorceress,94,143,5812,16141,,
2023-09-01T00:47:02.577Z,sighberthree,Sorceress,95,139,4766,,1,
2023-09-01T00:47:41.410Z,sighbertwo,Sorceress,94,143,4828,,1,
2023-09-01T00:49:50.571Z,sighberthree,Sorceress,95,139,4890,7688,,
2023-09-01T00:53:43.953Z,sighberthree,Sorceress,95,139,4844,42328,,
2023-09-01T00:55:58.026Z,sighbertwo,Sorceress,94,143,5797,,1,
2023-09-01T00:58:04.782Z,sighberthree,Sorceress,95,139,5765,7125,,
2023-09-01T01:01:03.765Z,sighbertwo,Sorceress,94,143,5735,,,
2023-09-01T01:04:38.769Z,sighbertwo,Sorceress,94,143,4875,14281,,
2023-09-01T01:08:12.204Z,sighbertwo,Sorceress,94,143,5813,,,
2023-09-01T01:10:04.536Z,sighberthree,Sorceress,95,139,4782,10359,,
